date,open,high,low,close,volume,symbol
2002-08-11,12.4688,13.1688,12.4208,13.0452,11239400,HCLTECH
2002-08-12,13.3129,13.3129,12.709,12.805,3756368,HCLTECH
2002-08-13,12.757,12.757,12.4997,12.6301,3964016,HCLTECH
2002-08-14,12.6301,12.6301,12.6301,12.6301,0,HCLTECH
2002-08-15,12.9697,13.0384,12.7639,12.9595,4848904,HCLTECH
2002-08-18,13.1756,13.4776,13.1276,13.3849,8905448,HCLTECH
2002-08-19,13.5187,14.5378,13.4535,14.3559,18255464,HCLTECH
2002-08-20,14.404,14.754,13.7383,13.8516,18690008,HCLTECH
2002-08-21,13.9305,14.1261,13.4055,13.5222,9790960,HCLTECH
2002-08-22,13.5874,13.8756,13.2717,13.6011,12814424,HCLTECH
2002-08-25,13.6217,13.9579,13.4158,13.8207,8253944,HCLTECH
2002-08-26,13.9854,14.1329,12.9732,13.0487,13764544,HCLTECH
2002-08-27,12.8325,13.6423,12.733,13.4741,18886336,HCLTECH
2002-08-28,13.3884,13.9922,13.2786,13.8104,17584928,HCLTECH
2002-08-29,13.8962,14.1363,13.1928,13.9648,28226144,HCLTECH
2002-09-01,14.1398,15.3853,14.0849,14.9255,39154536,HCLTECH
2002-09-02,14.9461,14.9461,14.2907,14.6236,15785200,HCLTECH
2002-09-03,14.2736,14.6647,13.8996,14.5,25434152,HCLTECH
2002-09-04,14.6167,14.8088,14.1775,14.404,14348224,HCLTECH
2002-09-05,14.0677,14.3902,13.7932,13.9614,10984336,HCLTECH
2002-09-08,14.1055,14.7539,14.0128,14.5584,13656184,HCLTECH
2002-09-09,14.5584,14.5584,14.5584,14.5584,0,HCLTECH
2002-09-10,14.8294,15.224,14.7539,15.0147,11303688,HCLTECH
2002-09-11,15.0868,15.0868,14.627,14.7025,7920448,HCLTECH
2002-09-12,14.5344,14.5687,13.7692,13.9202,8264520,HCLTECH
2002-09-15,14.1226,14.2702,13.879,13.9305,7619640,HCLTECH
2002-09-16,14.0677,15.0765,14.0677,14.8603,16517320,HCLTECH
2002-09-17,14.6785,14.7471,14.1809,14.3353,13866808,HCLTECH
2002-09-18,14.4726,14.5755,13.8687,14.0711,14604872,HCLTECH
2002-09-19,13.7246,14.5481,13.5942,14.3971,21109560,HCLTECH
2002-09-22,14.5481,14.6613,14.0334,14.2736,15071736,HCLTECH
2002-09-23,13.8207,14.1295,13.8207,14.0025,8139496,HCLTECH
2002-09-24,13.5874,14.4108,13.5874,14.3353,13057920,HCLTECH
2002-09-25,15.0147,15.0147,14.4726,14.7368,12918456,HCLTECH
2002-09-26,15.0284,15.5019,14.8637,15.0284,20531680,HCLTECH
2002-09-29,14.8294,14.9598,14.1604,14.4348,11870704,HCLTECH
2002-09-30,14.0746,14.5481,13.9442,14.1363,17145984,HCLTECH
2002-10-01,14.1363,14.1363,14.1363,14.1363,0,HCLTECH
2002-10-02,14.2736,14.603,14.1638,14.2839,15460552,HCLTECH
2002-10-03,14.3422,14.3902,13.2854,13.4947,33943336,HCLTECH
2002-10-06,13.5874,13.8859,13.4021,13.5496,13186408,HCLTECH
2002-10-07,13.5462,14.2358,13.5187,14.006,17057016,HCLTECH
2002-10-08,14.1363,14.1878,13.5222,13.6114,14124008,HCLTECH
2002-10-09,13.5874,13.8207,13.258,13.7212,11842288,HCLTECH
2002-10-10,14.006,14.1844,13.6972,14.006,12892512,HCLTECH
2002-10-13,14.7437,14.7437,14.0677,14.2358,17501128,HCLTECH
2002-10-14,14.2358,14.2358,14.2358,14.2358,0,HCLTECH
2002-10-15,14.5206,14.6853,13.903,14.0162,11582552,HCLTECH
2002-10-16,14.0335,14.6488,13.8469,14.5347,17761400,HCLTECH
2002-10-17,14.8424,15.3055,14.7352,15.1085,34027640,HCLTECH
2002-10-20,15.1051,15.1396,14.1822,14.8113,29538288,HCLTECH
2002-10-21,14.1718,14.2202,11.925,12.1048,125442440,HCLTECH
2002-10-22,12.1117,12.1843,11.3824,11.5517,90007952,HCLTECH
2002-10-23,11.7591,11.9665,11.0678,11.2061,59089792,HCLTECH
2002-10-24,11.0886,11.4342,10.9123,11.2994,49617192,HCLTECH
2002-10-27,11.4411,11.5379,11.13,11.2234,31907544,HCLTECH
2002-10-28,11.1093,11.448,11.0955,11.3547,21697616,HCLTECH
2002-10-29,11.4653,11.5932,10.9399,11.0713,26527136,HCLTECH
2002-10-30,11.2994,11.5033,11.2061,11.2925,18102504,HCLTECH
2002-10-31,11.3478,11.3893,10.6012,11.0609,25972520,HCLTECH
2002-11-03,11.2372,11.3202,11.0955,11.1923,4551696,HCLTECH
2002-11-04,11.2061,11.3374,10.8881,11.2752,13458432,HCLTECH
2002-11-05,11.2752,11.2752,11.2752,11.2752,0,HCLTECH
2002-11-06,11.3029,11.4688,11.1957,11.296,17344632,HCLTECH
2002-11-07,11.1992,11.3167,11.0747,11.2199,8507000,HCLTECH
2002-11-10,11.7038,12.0184,11.3755,11.4273,40565424,HCLTECH
2002-11-11,11.372,11.372,10.9434,11.175,22490016,HCLTECH
2002-11-12,11.1473,11.372,10.8432,11.2165,28266368,HCLTECH
2002-11-13,11.3409,11.6831,11.2165,11.5967,27433208,HCLTECH
2002-11-14,11.7626,11.8905,11.6174,11.7937,15624544,HCLTECH
2002-11-17,11.8905,12.0702,11.6935,11.7522,17654152,HCLTECH
2002-11-18,11.7522,11.7522,11.7522,11.7522,0,HCLTECH
2002-11-19,11.7349,12.409,11.6831,12.3018,37062272,HCLTECH
2002-11-20,12.5818,12.9966,12.5541,12.7408,23185296,HCLTECH
2002-11-21,12.9344,13.1279,12.4435,12.5299,21492816,HCLTECH
2002-11-24,12.4539,12.7131,12.3053,12.568,10388360,HCLTECH
2002-11-25,12.5818,12.9551,12.5818,12.8825,11754608,HCLTECH
2002-11-26,12.8514,12.9205,12.4574,12.5541,8908992,HCLTECH
2002-11-27,12.7857,13.121,12.7615,12.9274,12495768,HCLTECH
2002-11-28,12.9274,12.9274,12.9274,12.9274,0,HCLTECH
2002-12-01,13.3457,13.5289,13.2212,13.4217,14102072,HCLTECH
2002-12-02,13.3284,13.7155,12.8099,13.0864,21740120,HCLTECH
2002-12-03,12.7892,12.7892,12.0564,12.2811,15780520,HCLTECH
2002-12-04,12.3744,12.7546,12.3744,12.6371,10315624,HCLTECH
2002-12-05,12.7892,13.1072,12.6682,13.0242,9221272,HCLTECH
2002-12-08,13.2385,13.6671,13.0346,13.1729,15792496,HCLTECH
2002-12-09,13.0242,13.4805,12.7442,13.363,9235680,HCLTECH
2002-12-10,13.5496,13.6671,13.0069,13.159,10511288,HCLTECH
2002-12-11,13.1971,13.3872,12.9724,13.1141,10864768,HCLTECH
