date,open,high,low,close,volume,symbol
2000-12-31,12.3415,12.5967,12.2427,12.4156,5102712,M&M
2001-01-01,12.5144,12.7531,12.4526,12.6502,3742720,M&M
2001-01-02,12.679,13.2142,12.679,13.0289,9329960,M&M
2001-01-03,13.1607,13.5023,12.5967,12.6832,6295320,M&M
2001-01-04,12.7614,12.7984,12.5514,12.6708,3366248,M&M
2001-01-07,12.6173,12.8766,12.5226,12.5885,4208744,M&M
2001-01-08,12.5226,12.6708,12.3209,12.3744,5141648,M&M
2001-01-09,12.5555,12.5926,12.2139,12.2797,2270736,M&M
2001-01-10,12.3085,12.3909,12.0451,12.1274,1797320,M&M
2001-01-11,12.185,12.2838,11.9381,12.0039,4105600,M&M
2001-01-14,12.0986,12.0986,11.831,11.971,1745664,M&M
2001-01-15,11.9875,12.2221,11.9422,12.0122,4098728,M&M
2001-01-16,12.111,12.2221,12.041,12.078,1830336,M&M
2001-01-17,12.0492,12.1315,11.9957,12.0574,1156368,M&M
2001-01-18,12.1398,12.4897,12.0616,12.3703,6748712,M&M
2001-01-21,12.5144,13.0001,12.5144,12.7614,8259424,M&M
2001-01-22,12.8355,12.8766,12.6008,12.6379,4367032,M&M
2001-01-23,12.7614,13.1607,12.6132,12.8766,11394448,M&M
2001-01-24,13.0001,13.2018,12.7408,13.0701,12539584,M&M
2001-01-25,13.0701,13.0701,13.0701,13.0701,0,M&M
2001-01-28,12.8519,13.49,12.5185,13.2842,16332072,M&M
2001-01-29,13.2965,13.6505,13.2965,13.4118,10357408,M&M
2001-01-30,13.173,13.9716,13.0248,13.4694,17314304,M&M
2001-01-31,13.42,13.5559,12.7614,13.0372,7258688,M&M
2001-02-01,13.0907,13.3377,12.9384,13.0207,5661544,M&M
2001-02-04,13.0907,13.6258,13.0907,13.4571,7736240,M&M
2001-02-05,13.5847,14.3174,13.5847,14.1322,12343072,M&M
2001-02-06,14.3257,14.4903,13.8523,13.9881,11693736,M&M
2001-02-07,13.9963,14.4409,13.9963,14.3668,7220968,M&M
2001-02-08,14.478,14.8032,14.0169,14.1075,15032048,M&M
2001-02-11,14.2804,14.6056,13.4406,13.9675,19694600,M&M
2001-02-12,14.0787,14.1528,13.6711,13.7864,8578048,M&M
2001-02-13,13.8687,14.0663,13.6752,13.9881,5373456,M&M
2001-02-14,14.0663,14.3133,13.9552,14.0828,7066616,M&M
2001-02-15,14.2022,14.6468,13.8728,14.054,24260368,M&M
2001-02-18,14.1239,14.7373,13.7905,14.6056,18516760,M&M
2001-02-19,14.7785,15.3877,14.7785,15.1654,18783824,M&M
2001-02-20,15.2313,15.6018,14.8691,15.3383,15388144,M&M
2001-02-21,15.2931,15.3548,14.655,14.8896,6621576,M&M
2001-02-22,14.902,15.1078,13.6999,13.8317,9105056,M&M
2001-02-25,14.161,14.2721,12.2756,12.9672,9200112,M&M
2001-02-26,13.0084,13.0084,12.3168,12.6914,6621504,M&M
2001-02-27,12.7614,13.6547,12.7202,13.3006,13216224,M&M
2001-02-28,13.3418,14.054,13.3418,13.5476,5614280,M&M
2001-03-01,13.7246,14.2433,12.8066,13.206,7747568,M&M
2001-03-04,13.173,13.42,12.5432,12.782,7141224,M&M
2001-03-05,12.782,12.782,12.782,12.782,0,M&M
2001-03-06,13.0084,13.0084,11.9833,12.5555,3561696,M&M
2001-03-07,12.3579,12.8766,12.185,12.6749,2912576,M&M
2001-03-08,12.5144,12.5144,11.16,11.7075,6227296,M&M
2001-03-11,11.2465,11.9381,10.6208,10.8019,4483600,M&M
2001-03-12,10.0527,10.242,9.2623,9.4105,7824040,M&M
2001-03-13,9.5504,10.2832,9.3899,10.1556,3095160,M&M
2001-03-14,9.7151,10.4561,9.6739,10.382,3370184,M&M
2001-03-15,10.0444,10.5302,9.9868,10.3244,3296048,M&M
2001-03-18,10.5178,10.9707,10.0856,10.7113,1382936,M&M
2001-03-19,10.9254,10.9254,10.5014,10.6702,1186856,M&M
2001-03-20,10.4602,10.6166,10.3202,10.5796,636040,M&M
2001-03-21,10.699,10.7854,10.2914,10.3491,601824,M&M
2001-03-22,10.452,10.5178,9.6328,9.9703,1167688,M&M
2001-03-25,9.9745,10.0444,9.5546,9.9991,670928,M&M
2001-03-26,9.9827,10.2009,9.9292,10.0403,1871856,M&M
2001-03-27,10.2832,10.7031,10.2132,10.4643,791584,M&M
2001-03-28,10.2997,10.4479,10.2914,10.3573,332176,M&M
2001-03-29,10.2503,10.2503,9.8098,9.8715,818520,M&M
2001-04-01,9.7439,9.8386,9.2211,9.8098,872560,M&M
2001-04-02,9.6822,10.0197,9.6822,9.9497,655352,M&M
2001-04-03,9.7974,10.0238,9.7686,9.9415,363488,M&M
2001-04-04,9.9415,9.9415,9.9415,9.9415,0,M&M
2001-04-05,10.2667,10.3738,9.7439,9.851,998312,M&M
2001-04-08,9.8798,9.9621,9.7686,9.888,314112,M&M
2001-04-09,9.9621,9.9621,9.7233,9.7769,523264,M&M
2001-04-10,9.9621,9.9621,9.5504,9.641,564024,M&M
2001-04-11,9.4763,9.6369,9.077,9.3323,629584,M&M
2001-04-12,9.3323,9.3323,9.3323,9.3323,0,M&M
2001-04-15,9.1429,9.6245,9.1429,9.4722,384648,M&M
2001-04-16,9.5504,10.1185,9.4269,9.8962,799608,M&M
2001-04-17,10.1062,10.3532,9.9374,10.1391,1730392,M&M
2001-04-18,10.2914,10.4437,9.9004,9.9539,1341696,M&M
2001-04-19,10.0444,10.0856,9.7151,9.8674,501528,M&M
2001-04-22,9.9045,10.2009,9.7974,10.028,733336,M&M
2001-04-23,9.9621,10.2256,9.9292,10.0321,1137888,M&M
2001-04-24,10.8348,10.8348,10.1391,10.6002,1733928,M&M
2001-04-25,10.6907,11.8393,10.6866,11.5264,5214568,M&M
2001-04-26,11.3206,11.724,10.419,11.2424,6552864,M&M
2001-04-29,11.5264,11.7734,11.0818,11.1394,1152544,M&M
2001-04-30,11.1394,11.1394,11.1394,11.1394,0,M&M
2001-05-01,10.2503,11.5593,10.2503,11.0736,518160,M&M
2001-05-02,10.8677,11.0653,10.7031,10.736,380440,M&M
2001-05-03,10.4149,10.8513,10.4149,10.6166,712712,M&M
2001-05-06,10.7031,10.8472,10.6002,10.6537,289088,M&M
2001-05-07,10.6784,10.7031,10.5384,10.6249,621112,M&M
2001-05-08,10.5837,10.946,10.5384,10.596,2573192,M&M
2001-05-09,10.5384,10.6537,10.2997,10.3861,611544,M&M
2001-05-10,10.5384,10.6207,10.3655,10.4437,1178352,M&M
2001-05-13,10.3985,10.4067,10.2214,10.2708,567792,M&M
2001-05-14,10.0527,10.0527,9.4516,9.7727,1077040,M&M
2001-05-15,10.2914,10.2914,9.8798,10.0815,1048808,M&M
2001-05-16,10.2667,10.382,10.1268,10.3285,1459184,M&M
2001-05-17,10.4067,10.8472,10.135,10.2338,3668952,M&M
2001-05-20,10.3326,10.559,10.2914,10.4067,2791088,M&M
2001-05-21,10.4602,10.6208,10.4026,10.522,2341136,M&M
2001-05-22,10.965,11.0554,10.5822,10.6381,2671232,M&M
2001-05-23,10.7112,10.8231,10.6037,10.6467,856544,M&M
2001-05-24,10.7112,10.7112,10.4918,10.5478,1326448,M&M
2001-05-27,10.7112,10.7801,10.5392,10.6768,2006448,M&M
2001-05-28,10.5177,10.9908,10.4273,10.8145,2570072,M&M
2001-05-29,10.9693,11.3135,10.6854,10.7801,2882440,M&M
2001-05-30,10.5865,10.7844,10.4101,10.5564,1225728,M&M
2001-05-31,10.6467,10.651,10.3456,10.38,1183352,M&M
2001-06-03,10.3757,10.4531,9.9627,10.0057,1419248,M&M
2001-06-04,9.9369,10.0961,9.7821,9.8552,3295832,M&M
2001-06-05,9.9799,10.1047,9.8509,9.8939,1265032,M&M
2001-06-06,9.9799,9.9799,9.2486,9.524,1667600,M&M
2001-06-07,9.7218,9.795,9.5455,9.6272,1655664,M&M
2001-06-10,9.7003,9.8079,9.6358,9.7089,849184,M&M
2001-06-11,9.6358,9.7821,9.468,9.5025,1429104,M&M
2001-06-12,9.6358,9.8939,9.2099,9.3605,1901440,M&M
2001-06-13,9.2917,9.4164,8.9905,9.025,1965976,M&M
2001-06-14,8.9561,8.9561,8.4743,8.5561,2731016,M&M
2001-06-17,8.6808,8.6808,8.2421,8.4614,1141144,M&M
2001-06-18,8.4313,8.7324,8.4313,8.6163,2661664,M&M
2001-06-19,8.7669,8.8615,8.6249,8.7712,1033800,M&M
2001-06-20,8.8615,8.8615,8.4743,8.5432,809928,M&M
2001-06-21,8.5174,8.612,7.8635,7.9366,2299936,M&M
2001-06-24,7.8377,7.8893,7.5495,7.6785,980400,M&M
2001-06-25,7.614,7.8291,7.4763,7.5065,2159792,M&M
2001-06-26,7.7345,7.7345,6.9257,6.9989,3335144,M&M
2001-06-27,7.0634,7.4376,7.0462,7.115,3831632,M&M
2001-06-28,7.1408,7.2269,6.887,6.9214,2665408,M&M
2001-07-01,7.3559,7.3559,6.8225,7.0892,475040,M&M
2001-07-02,7.0505,7.0935,6.9042,6.9515,554208,M&M
2001-07-03,6.9644,7.0548,6.8612,6.887,257568,M&M
2001-07-04,6.93,6.9644,6.8397,6.8655,419400,M&M
2001-07-05,6.9601,6.9601,6.8311,6.8569,294864,M&M
2001-07-08,6.7967,6.9688,6.7967,6.8956,466176,M&M
2001-07-09,6.9601,7.2699,6.9601,7.1709,731256,M&M
2001-07-10,7.2269,7.485,7.2182,7.2914,1040464,M&M
2001-07-11,7.3129,7.4634,7.3043,7.3473,939576,M&M
2001-07-12,7.3989,7.5796,7.3645,7.4118,1520616,M&M
2001-07-15,7.485,7.5495,7.0677,7.1322,981704,M&M
2001-07-16,7.1924,7.2312,7.0978,7.1451,282952,M&M
