date,open,high,low,close,volume,symbol
2000-12-31,9.168,9.2026,9.0498,9.06,2007180,HDFCBANK
2001-01-01,9.0844,9.1721,8.9275,9.1313,3573620,HDFCBANK
2001-01-02,9.2536,9.5797,9.1721,9.2067,8415080,HDFCBANK
2001-01-03,9.3086,9.3718,9.1578,9.1863,4250540,HDFCBANK
2001-01-04,9.1904,9.3759,9.1598,9.3188,3236880,HDFCBANK
2001-01-07,9.2536,9.4574,9.2536,9.382,5192260,HDFCBANK
2001-01-08,9.4044,9.702,9.3433,9.6103,5399700,HDFCBANK
2001-01-09,9.7265,9.7815,9.1354,9.1884,6518560,HDFCBANK
2001-01-10,9.2944,9.4574,9.2128,9.331,3798000,HDFCBANK
2001-01-11,9.437,9.7428,9.3759,9.6735,7893520,HDFCBANK
2001-01-14,9.7754,10.2686,9.7428,10.1504,9799160,HDFCBANK
2001-01-15,10.1912,10.2564,10.0302,10.1912,5726300,HDFCBANK
2001-01-16,10.1504,10.2319,9.9955,10.1565,4166160,HDFCBANK
2001-01-17,10.1891,10.2116,10.0281,10.1871,3389020,HDFCBANK
2001-01-18,10.1871,10.3542,10.0322,10.2625,6125080,HDFCBANK
2001-01-21,10.3135,10.5784,10.024,10.1117,5107020,HDFCBANK
2001-01-22,10.1198,10.3135,10.1198,10.1769,2148120,HDFCBANK
2001-01-23,10.1504,10.2319,10.0485,10.1667,2142100,HDFCBANK
2001-01-24,10.1708,10.395,10.1096,10.1749,2559860,HDFCBANK
2001-01-25,10.1749,10.1749,10.1749,10.1749,0,HDFCBANK
2001-01-28,10.1097,10.1912,9.9058,9.9996,3282160,HDFCBANK
2001-01-29,9.9874,10.2116,9.8875,10.1667,2454700,HDFCBANK
2001-01-30,10.0281,10.395,10.0281,10.3502,3481040,HDFCBANK
2001-01-31,10.3542,10.397,10.13,10.2401,1884860,HDFCBANK
2001-02-01,10.2156,10.3379,10.13,10.2829,1685260,HDFCBANK
2001-02-04,10.2727,11.1043,10.2319,10.7619,10560940,HDFCBANK
2001-02-05,10.7211,10.8027,10.4786,10.5784,2046400,HDFCBANK
2001-02-06,10.5988,10.7415,10.1912,10.2442,2288320,HDFCBANK
2001-02-07,10.2646,10.5581,10.1912,10.5295,2494420,HDFCBANK
2001-02-08,10.5948,11.3734,10.5948,11.0941,15991040,HDFCBANK
2001-02-11,11.1247,11.1655,10.6396,10.7007,4402060,HDFCBANK
2001-02-12,10.7211,10.823,10.4969,10.5662,3622020,HDFCBANK
2001-02-13,10.5988,10.8312,10.4725,10.7823,5282120,HDFCBANK
2001-02-14,10.8434,10.8434,10.5988,10.6457,1878960,HDFCBANK
2001-02-15,10.7598,11.0044,10.2809,10.3461,4477960,HDFCBANK
2001-02-18,10.6396,10.7537,10.3339,10.4684,3579220,HDFCBANK
2001-02-19,10.4358,10.4969,10.1953,10.2238,2885340,HDFCBANK
2001-02-20,10.3461,10.3542,9.7428,10.2034,4237540,HDFCBANK
2001-02-21,10.1953,10.4358,10.1626,10.2523,4735480,HDFCBANK
2001-02-22,10.3114,10.3135,9.9466,10.0852,5395320,HDFCBANK
2001-02-25,10.0689,10.2319,9.7856,10.1912,1656760,HDFCBANK
2001-02-26,10.1912,10.2727,10.073,10.2075,3106380,HDFCBANK
2001-02-27,10.8026,10.9657,10.1912,10.4582,8807820,HDFCBANK
2001-02-28,10.6804,11.1981,10.5621,10.8006,6688000,HDFCBANK
2001-03-01,10.9657,11.088,10.7333,10.7863,6168800,HDFCBANK
2001-03-04,10.7211,10.8842,10.4011,10.4867,4162800,HDFCBANK
2001-03-05,10.4867,10.4867,10.4867,10.4867,0,HDFCBANK
2001-03-06,10.4358,10.5988,10.1953,10.4928,2432700,HDFCBANK
2001-03-07,10.4358,10.7619,10.4358,10.6905,1809940,HDFCBANK
2001-03-08,10.5173,10.5173,10.1932,10.2992,2856760,HDFCBANK
2001-03-11,10.2319,10.3135,10.1525,10.1993,1830840,HDFCBANK
2001-03-12,10.1525,10.1525,8.583,9.0151,5029780,HDFCBANK
2001-03-13,8.9682,10.1096,8.9682,9.9425,2948680,HDFCBANK
2001-03-14,10.1851,10.1851,9.5817,9.8793,3428160,HDFCBANK
2001-03-15,9.7856,9.9874,9.1313,9.4778,2215020,HDFCBANK
2001-03-18,9.2128,9.6612,9.1313,9.5736,914540,HDFCBANK
2001-03-19,9.543,9.5797,9.2638,9.3535,1399640,HDFCBANK
2001-03-20,9.2128,9.8651,9.2128,9.6266,1922000,HDFCBANK
2001-03-21,9.6409,9.6816,9.4248,9.49,472500,HDFCBANK
2001-03-22,9.4778,9.5797,9.1721,9.3575,723580,HDFCBANK
2001-03-25,9.0905,9.4166,9.0905,9.2719,343540,HDFCBANK
2001-03-26,9.2944,9.3738,9.2149,9.2617,2381400,HDFCBANK
2001-03-27,9.3392,9.5349,9.2944,9.3208,610000,HDFCBANK
2001-03-28,9.331,9.4166,9.2944,9.3555,2361900,HDFCBANK
2001-03-29,9.3351,9.4166,9.2149,9.3086,1237980,HDFCBANK
2001-04-01,9.221,9.221,8.7644,9.0966,1614840,HDFCBANK
2001-04-02,9.0131,9.2128,8.9315,9.1741,1723720,HDFCBANK
2001-04-03,9.0742,9.2516,8.9744,9.2108,635980,HDFCBANK
2001-04-04,9.2108,9.2108,9.2108,9.2108,0,HDFCBANK
2001-04-05,9.1721,9.3963,9.1721,9.2903,901400,HDFCBANK
2001-04-08,9.2577,9.2638,9.0498,9.1884,1037000,HDFCBANK
2001-04-09,9.1924,9.2903,9.1721,9.2128,1732660,HDFCBANK
2001-04-10,9.1965,9.4778,9.1721,9.3983,1868340,HDFCBANK
2001-04-11,9.2964,9.5797,9.1354,9.433,2090400,HDFCBANK
2001-04-12,9.433,9.433,9.433,9.433,0,HDFCBANK
2001-04-15,9.5777,9.861,9.3351,9.6062,1962580,HDFCBANK
2001-04-16,9.6205,10.1097,9.5797,10.0179,2617100,HDFCBANK
2001-04-17,10.0689,10.1871,9.9058,9.9975,2258380,HDFCBANK
2001-04-18,10.0281,10.1912,9.6205,9.7672,4675760,HDFCBANK
2001-04-19,10.0714,10.0714,9.6624,10.0159,3066020,HDFCBANK
2001-04-22,9.9892,10.0673,9.9173,10.0036,1226440,HDFCBANK
2001-04-23,9.8721,9.9399,9.7076,9.7754,2584580,HDFCBANK
2001-04-24,9.7426,9.8248,9.7035,9.7508,544900,HDFCBANK
2001-04-25,9.8001,9.8638,9.7117,9.7796,439180,HDFCBANK
2001-04-26,9.6809,9.7015,9.0437,9.5555,1031440,HDFCBANK
2001-04-29,9.2904,9.6973,9.2904,9.4712,1325140,HDFCBANK
2001-04-30,9.4712,9.4712,9.4712,9.4712,0,HDFCBANK
2001-05-01,9.0643,9.7796,9.0643,9.7015,1119800,HDFCBANK
2001-05-02,9.8248,9.8659,9.463,9.5925,879580,HDFCBANK
2001-05-03,9.6501,9.6501,9.5021,9.5452,996520,HDFCBANK
2001-05-06,9.6172,9.7837,9.5391,9.7611,1189340,HDFCBANK
2001-05-07,9.7015,9.7426,9.5411,9.5781,849800,HDFCBANK
2001-05-08,9.6398,9.8659,9.4959,9.7672,1463720,HDFCBANK
2001-05-09,9.8659,10.0591,9.6788,9.7179,2145420,HDFCBANK
2001-05-10,9.7837,9.7837,9.5781,9.6048,603620,HDFCBANK
2001-05-13,9.7426,9.907,9.5576,9.7549,1570720,HDFCBANK
2001-05-14,9.5411,9.9851,9.2904,9.8967,1459080,HDFCBANK
2001-05-15,9.907,10.0344,9.6192,9.6871,2480020,HDFCBANK
2001-05-16,9.8556,10.0077,9.5391,9.6357,2546400,HDFCBANK
2001-05-17,9.7837,9.8659,9.6233,9.685,1689200,HDFCBANK
2001-05-20,9.8659,10.0262,9.5802,9.7508,3246280,HDFCBANK
2001-05-21,9.8104,9.9769,9.6603,9.6932,1771860,HDFCBANK
2001-05-22,9.8248,9.8248,9.7343,9.757,1307940,HDFCBANK
2001-05-23,9.796,9.8207,9.6809,9.7179,375880,HDFCBANK
2001-05-24,9.7549,9.7549,9.4548,9.4856,2491600,HDFCBANK
2001-05-27,9.4548,9.6603,9.4343,9.6336,1934360,HDFCBANK
2001-05-28,9.6192,9.7015,9.537,9.6645,2833540,HDFCBANK
2001-05-29,9.6603,9.6788,9.3767,9.461,3596640,HDFCBANK
2001-05-30,9.5124,9.5124,9.3541,9.4507,1559200,HDFCBANK
2001-05-31,9.5124,9.537,9.4199,9.4754,809540,HDFCBANK
2001-06-03,9.5165,9.5843,9.426,9.5494,1626440,HDFCBANK
2001-06-04,9.4548,9.5781,9.4548,9.5329,1624140,HDFCBANK
2001-06-05,9.5781,9.648,9.5576,9.6233,923980,HDFCBANK
2001-06-06,9.5781,9.5781,9.352,9.4569,2484020,HDFCBANK
2001-06-07,9.4959,9.5576,9.3931,9.5165,2238760,HDFCBANK
2001-06-10,9.4754,9.5329,9.3726,9.4815,752040,HDFCBANK
2001-06-11,9.4959,9.4959,9.0437,9.3644,1521240,HDFCBANK
2001-06-12,9.3931,9.4137,9.2534,9.3438,1491480,HDFCBANK
2001-06-13,9.3685,9.3685,8.8834,8.9533,2216720,HDFCBANK
2001-06-14,8.8813,9.0396,8.386,8.8053,3674360,HDFCBANK
2001-06-17,8.8382,8.8382,8.1024,8.1579,2641200,HDFCBANK
2001-06-18,8.2216,8.571,8.1805,8.3963,6105640,HDFCBANK
2001-06-19,8.5052,8.7971,8.46,8.7662,2591140,HDFCBANK
2001-06-20,8.8341,9.2082,8.8341,9.0787,2578140,HDFCBANK
2001-06-21,9.0478,9.3109,8.941,8.9965,2128500,HDFCBANK
2001-06-24,8.9821,9.0026,8.6183,8.6696,1360940,HDFCBANK
2001-06-25,8.5915,8.9595,8.5504,8.8772,1544860,HDFCBANK
2001-06-26,8.8176,8.9204,8.756,8.7765,1091260,HDFCBANK
2001-06-27,8.8053,8.8875,8.756,8.8485,588060,HDFCBANK
2001-06-28,8.8382,8.8752,8.5443,8.6162,1528000,HDFCBANK
2001-07-01,8.7971,8.8176,8.7149,8.7416,373120,HDFCBANK
2001-07-02,8.7108,8.7971,8.4908,8.5155,14009280,HDFCBANK
2001-07-03,8.5484,8.5484,8.2031,8.3264,1048980,HDFCBANK
2001-07-04,8.4271,8.4477,8.3038,8.3778,806980,HDFCBANK
2001-07-05,8.3079,8.46,8.3079,8.386,282340,HDFCBANK
2001-07-08,8.2627,8.4682,8.2216,8.4168,215820,HDFCBANK
2001-07-09,8.5093,8.5915,8.349,8.5504,426740,HDFCBANK
2001-07-10,8.5915,8.7149,8.5915,8.6738,510800,HDFCBANK
