date,open,high,low,close,volume,symbol
2000-12-31,34.0864,35.1288,33.4833,33.8546,33428478,WIPRO
2001-01-01,33.7122,34.8426,33.5018,34.5536,31306451,WIPRO
2001-01-02,34.0556,34.824,33.3409,34.3962,31482878,WIPRO
2001-01-03,34.628,39.7649,34.628,38.0335,41052371,WIPRO
2001-01-04,37.8117,40.2657,37.776,39.9459,45106451,WIPRO
2001-01-07,39.7077,39.8508,37.4419,38.1087,48056370,WIPRO
2001-01-08,38.1337,39.2498,37.5184,38.6703,39853544,WIPRO
2001-01-09,39.7077,40.1799,38.4628,38.8635,47337704,WIPRO
2001-01-10,38.7633,39.3213,35.8156,36.1569,69680049,WIPRO
2001-01-11,36.6313,37.3324,35.0014,36.6377,66280263,WIPRO
2001-01-14,37.0176,37.0605,35.6582,36.6083,35885811,WIPRO
2001-01-15,36.5597,37.1321,35.802,36.0059,32774291,WIPRO
2001-01-16,36.6312,37.1178,35.415,35.7956,35301918,WIPRO
2001-01-17,36.4595,38.1909,36.3672,37.796,57377863,WIPRO
2001-01-18,37.9906,41.9256,37.9906,41.6859,80351782,WIPRO
2001-01-21,42.0687,42.7985,40.8667,41.2703,41094717,WIPRO
2001-01-22,40.8238,41.0671,39.7077,40.3795,27874451,WIPRO
2001-01-23,40.924,41.4233,39.35,40.8445,49058184,WIPRO
2001-01-24,41.3532,41.4963,39.9967,40.6428,39665118,WIPRO
2001-01-25,40.6428,40.6428,40.6428,40.6428,0,WIPRO
2001-01-28,40.2235,40.2235,37.9212,38.9207,27250185,WIPRO
2001-01-29,39.0502,40.7079,39.0502,40.4818,30354825,WIPRO
2001-01-30,41.2016,41.3389,39.5825,39.9266,41841064,WIPRO
2001-01-31,39.6505,40.0483,38.3677,39.2877,45620424,WIPRO
2001-02-01,39.0638,40.9812,38.935,40.2414,45184051,WIPRO
2001-02-04,39.9939,40.7787,39.35,39.9359,33178345,WIPRO
2001-02-05,40.2085,41.2101,39.7291,40.9397,36975944,WIPRO
2001-02-06,41.3389,41.7682,40.0797,40.4417,52795837,WIPRO
2001-02-07,40.137,41.4648,39.7084,41.2402,42874931,WIPRO
2001-02-08,41.4248,42.6983,41.2896,41.9864,60771890,WIPRO
2001-02-11,41.8147,43.1419,41.0814,42.6604,54885970,WIPRO
2001-02-12,43.0703,43.9546,42.6768,42.958,51697757,WIPRO
2001-02-13,42.6267,42.6411,41.0957,41.5571,42623197,WIPRO
2001-02-14,41.6537,42.2118,41.3532,42.098,31157705,WIPRO
2001-02-15,42.1975,42.5552,40.3659,40.6256,40587517,WIPRO
2001-02-18,41.0671,41.4963,39.6934,40.9268,39154824,WIPRO
2001-02-19,40.924,41.1386,40.0103,40.2801,30320745,WIPRO
2001-02-20,39.6362,39.8937,38.7919,39.106,34707571,WIPRO
2001-02-21,38.935,38.935,36.0589,37.4254,51849970,WIPRO
2001-02-22,37.5613,37.8904,35.9158,36.2198,39385758,WIPRO
2001-02-25,36.1734,36.4882,35.0429,36.0811,28767945,WIPRO
2001-02-26,36.345,36.4552,32.7871,33.4861,48783997,WIPRO
2001-02-27,33.4117,37.6901,31.8234,36.3794,61357916,WIPRO
2001-02-28,36.4882,37.776,33.7694,34.4126,56772583,WIPRO
2001-03-01,34.6995,34.6995,29.408,30.0412,58720690,WIPRO
2001-03-04,29.3479,31.3369,27.5042,28.7162,68349169,WIPRO
2001-03-05,28.7162,28.7162,28.7162,28.7162,0,WIPRO
2001-03-06,30.7567,31.0135,28.1359,30.7395,47633064,WIPRO
2001-03-07,30.9792,33.1942,29.6198,31.9536,44147997,WIPRO
2001-03-08,31.4943,31.4943,27.1872,28.3169,37818878,WIPRO
2001-03-11,27.5457,27.9027,23.7867,23.7867,24033758,WIPRO
2001-03-12,21.8843,25.4702,19.9812,20.0012,33786398,WIPRO
2001-03-13,19.8252,23.1056,19.3459,22.75,22842452,WIPRO
2001-03-14,22.2792,24.8506,21.2504,24.1265,35635731,WIPRO
2001-03-15,23.4669,25.8136,22.3651,23.7101,37357011,WIPRO
2001-03-18,23.381,24.4542,22.8945,23.5241,13652532,WIPRO
2001-03-19,23.8819,23.9677,22.5511,23.0698,12926399,WIPRO
2001-03-20,22.7371,23.1049,21.3921,22.8294,12276532,WIPRO
2001-03-21,22.8802,22.9088,21.3205,21.5466,17953225,WIPRO
2001-03-22,21.807,22.5368,19.8546,20.3125,22556958,WIPRO
2001-03-25,19.9612,20.6029,19.1212,20.3647,17862772,WIPRO
2001-03-26,20.2509,21.5638,19.8195,20.7331,26234718,WIPRO
2001-03-27,21.8357,22.3923,21.1774,21.3942,24564212,WIPRO
2001-03-28,21.206,21.206,20.0484,20.3404,17349332,WIPRO
2001-03-29,20.1794,20.1794,18.9896,19.1513,18872265,WIPRO
2001-04-01,18.7613,18.7613,16.4855,18.1503,23695732,WIPRO
2001-04-02,17.8863,19.3831,17.5444,18.5811,27511091,WIPRO
2001-04-03,17.2925,17.8849,17.1866,17.6259,13545865,WIPRO
2001-04-04,17.6259,17.6259,17.6259,17.6259,0,WIPRO
2001-04-05,17.8577,19.0361,16.2408,16.552,36180904,WIPRO
2001-04-08,16.2694,16.8847,15.9739,16.542,16578825,WIPRO
2001-04-09,16.5985,16.6701,14.7527,15.3944,24592532,WIPRO
2001-04-10,16.527,16.527,12.9318,12.9318,32990718,WIPRO
2001-04-11,11.8973,12.7351,10.8627,12.0568,53260210,WIPRO
2001-04-12,12.0568,12.0568,12.0568,12.0568,0,WIPRO
2001-04-15,12.1126,13.9864,12.1126,13.9864,27907785,WIPRO
2001-04-16,14.166,16.2243,13.8226,15.4452,56958130,WIPRO
2001-04-17,15.8831,17.9164,15.5969,17.8763,41409651,WIPRO
2001-04-18,19.3065,20.7367,18.101,18.4902,48380370,WIPRO
2001-04-19,18.5875,20.3897,18.5875,19.6414,57469437,WIPRO
2001-04-22,19.3173,20.2473,19.1026,19.5884,33343571,WIPRO
2001-04-23,19.3316,21.7212,18.7592,21.3134,35589544,WIPRO
2001-04-24,21.9423,22.5225,20.678,21.1731,33518824,WIPRO
2001-04-25,21.3885,22.7228,20.047,20.6573,69785223,WIPRO
2001-04-26,20.0327,20.0327,17.5479,17.8356,49049490,WIPRO
